title,author,category,rating,description,url
历史的钟摆,李菁,历史,8.3,李菁 / 上海译文出版社 / 2025-7 / 68.00元,https://book.douban.com/subject/37364904/
奥斯维辛 : 一部历史,[英] 劳伦斯·里斯,历史,9.5,[英] 劳伦斯·里斯 / 刘爽 / 广西师范大学出版社 / 2016-9 / 79.00元,https://book.douban.com/subject/26861418/
安史之乱 : 历史、宣传与神话,张诗坪,历史,9.2,张诗坪 / 胡可奇 / 上海人民出版社 / 2025-8 / 138.00元,https://book.douban.com/subject/37118766/
丑的历史,[意] 翁贝托·艾柯(Umberto Eco),历史,8.4,[意] 翁贝托·艾柯(Umberto Eco) / 彭淮栋 / 中央编译出版社 / 2010-04 / 198.00元,https://book.douban.com/subject/4579688/
零的历史,（美）卡普兰,历史,6.8,（美）卡普兰 / 冯振杰 / 中信出版社 / 2005-02 / 29.80元,https://book.douban.com/subject/1271557/
历史的教训,[美] 威尔·杜兰特,历史,8.3,[美] 威尔·杜兰特 / 倪玉平 / 张闶 / 四川人民出版社 / 2015-1 / 28.00元,https://book.douban.com/subject/26279878/
真实历史模拟游戏,斩刀人,历史,0.0,万千世界，诸天纵横！当亿万玩家都在游戏规则里挣扎求生，你已站在维度之上，俯瞰全局。来到1990，当别人都在南下淘金，当二道贩子之时，只有你把目光放在了海外，用格瓦斯撬动了苏联的飞机订单。（苏联崩溃卷已完结）大清沉沦，殖民大战，当玩家忙着站队争霸，你已经化身石达开，打穿了南洋。（太平天国卷连载中）明末风云，群雄并起。玩家成为了肆虐 历史 的伟力，只有你举起了“大明可亡，天下不可亡”的旗号，以铁血重铸,https://m.qidian.com/book/1045207104
我就是神！,历史里吹吹风,玄幻,0.0,五亿年前。寒武纪。尹神降临在最远古的蛮荒大地和原始海洋之上，他是一切的开端，他创造了智慧和生命，他是众生的造物主。时间的流逝里，故事化为史诗，史诗化为神话，最终神话也被埋葬在岁月之中。唯神永恒。,https://m.qidian.com/book/1029247985
第三日不落：从巴西帝国开始,爱历史的猫,历史,0.0,（书名又叫，第三日不落：从巴西帝国开始，重建葡萄牙帝国）（另有书籍推荐：《法兰西帝国：但拿破仑四世》）迈入19世纪，曾经的第一个殖民帝国，葡萄牙帝国已经沦为英国手底下的小弟。布拉干萨王朝想要维持葡萄牙帝国的余晖，在南美洲，葡萄牙最为重要的殖民地巴西，于1822年建立巴西帝国。跨大洋的双重统治，不仅没有维持住没落帝国最后的希望，就连布拉干萨王朝的君主统治，随着共和思想的深入，逐渐产生动摇。佩德罗二世,https://m.qidian.com/book/1048282896
从龙族开始虚构历史,重新飞起来,系统,0.0,贾真穿越到一个在亚空间污染下即将毁灭的综网世界，这里有许许多多他穿越前耳熟能详，但却没有任何超能力的熟悉角色。好在，贾真得到了一个练假成真系统，而为了活下去，他决定用系统在这个世界虚构 历史 ！于是……“是的，路明妃，在被颠覆的世界线里，你其实是个男的，还是个失败的衰仔。”衰仔路明非看着一脸黑线的完美少女路明妃，面色发虚的移开了目光。“啊？我连话都没法说吗？这、这设定也太二次元了吧？还有，巫女什么,https://m.qidian.com/book/1049224812
大剑之最强辅助,历史的尘,轻小说,0.0,那天我给一个濒死的大剑妹子加了个提神水晶的BUFF，然后，她没死。萌新练笔，请多关照。我把群建好了，651696804，欢迎进来提建议哦。新书《今晚有好梦》已经发布啦，拜托大家多多捧场支持！,https://m.qidian.com/book/1010680093/
历史病了,晨色暮鸦,玄幻,0.0,历史 长河发生未知病变，沉入现世倒影，古天尊们从旧日中复苏，追逐禁忌之秘，大神通以岁月为棋盘，众生为子，布局万古。人们熟悉的古老传说、民俗鬼怪、甚至是曾经崇拜的英雄豪杰，病变扭曲，化为沉入旧日深渊的诡异。曾经英明神武的帝王，化作了盘旋在帝国之上的恶龙，用衰老而庞大的身躯渴求不死之果，龙涎化作妖魔吞噬黎民百姓。战死的豪杰在烛火照耀下，于尸山中复苏，建立尸解王庭赤水河畔，古老的变婆望月长叹。马面蚕女、,https://m.qidian.com/book/1044399093
历史的尘埃,知秋,玄幻,0.0,在 历史 的天空下，不管你爱与不爱都只是其中的尘埃。无论是谁，所能把握的不过也只是自己而已。,https://m.qidian.com/book/20691
意大利荣耀,爱历史的猫,历史,0.0,时间线已经到二战1869年11月11日，冬日的冷风已经随着大西洋的寒风逐步吹向欧洲各地，意大利南方繁华的那不勒斯却丝毫没有受到寒风的印象，达官显贵们都聚在一座繁华的宫殿外等候着，宫殿内翁贝托也焦急的踱着步，不时用余光瞟一眼紧闭的大门，直到大门打开穿着白衣上面被一些血液沾染的护士向他报喜，他才走进屋内看着刚出生的婴儿，请父亲维托里奥·埃马努埃莱二世给他取名叫维托里奥·埃曼努埃莱·费迪南多·玛丽·詹纳,https://m.qidian.com/book/1042034096
我是仙,历史里吹吹风,仙侠,0.0,这里有拿着收音机预报天气的云神，有手持电棍的鬼神。有背着喷火器的火神，拿着手枪当做掌心雷的道门真人，有看守大坝的长江龙王。当你拥有超越时代的技术和力量时，你便是凡人眼中的神祇仙人。,https://m.qidian.com/book/1040153111
糜汉,酱油拌历史,历史,0.0,建安二十四年雨季，关羽水淹曹魏七军，生擒曹魏大将于禁，庞德，兵围樊城曹仁，威震华夏。当此时，魏王曹操惊恐，意欲回许迁走天子，当此时，天下间心怀汉室之人，皆以为汉室复兴在望。亦在此时，对刘备心怀嫉妒的孙权正在酝酿着一场针对关羽的阴谋，这场阴谋如若成功，足以将威震华夏的关羽拉入深渊。而影响这场阴谋是否能够成功的，正是那个驻守江陵，守卫关羽后路的糜芳。就在这时，一个后世之人魂穿江陵城中，成为了糜芳的独子,https://m.qidian.com/book/1035094449
红楼：从拯救薛宝钗开始,历史的怪圈,历史,0.0,好消息：穿越了坏消息：是个草寇好消息：穿越到了千娇百艳的红楼世界坏消息：被困在了同一天......为了摆脱困局，沈沅想尽各种办法，但……然并卵......绝望之余，他决定不留遗憾，与身边的少女共度良宵，反正天一亮又得从头开始，结果......第二天，时间竟恢复了正常，沈沅看了看身旁容颜倾城的少女，又看了眼那白腻玉颈之下挂着的金锁……诶，其上还有两列小字，好像是——’不离不弃，芳龄永继‘沈沅：“……,https://m.qidian.com/book/1038991891
武道神通行诸天,历史神话,玄幻,0.0,斗罗之中，奠定无上基。鬼怪世界，修炼无上法力。西游路上，留下武道传说，封神，遮天，完美……以武道神通超脱诸天万界,https://m.qidian.com/book/1019855914
游戏,我是白,游戏,8.9,我是白 / 中信出版社 / 2019-12-1 / 68.00,https://book.douban.com/subject/34870012/
寂寞的游戏,袁哲生,游戏,8.3,袁哲生 / 北京联合出版公司 / 2017-10 / 44.00元,https://book.douban.com/subject/27104286/
时间游戏,周洛华,游戏,8.2,周洛华 / 上海财经大学出版社 / 2024-4 / 88.00元,https://book.douban.com/subject/36905188/
玻璃球游戏,[瑞士]赫尔曼·黑塞,游戏,9.0,[瑞士]赫尔曼·黑塞 / 张佩芬 / 上海译文出版社 / 2007-7 / 31.00元,https://book.douban.com/subject/2165076/
饥饿游戏,[美]苏珊·柯林斯,游戏,7.6,[美]苏珊·柯林斯 / Suzanne Collins / 耿芳 / 作家出版社 / 2010-1 / 28.00元,https://book.douban.com/subject/4164096/
神的遊戲,[日] 麻耶雄嵩,,8.0,[日] 麻耶雄嵩 / 緋華璃 / 瑞昇 / 2017-2-6 / NT$300,https://book.douban.com/subject/26936111/
绑架游戏,[日]东野圭吾,游戏,7.3,[日]东野圭吾 / 郑悦 / 上海译文出版社 / 2010-3 / 20.00,https://book.douban.com/subject/4191594/
弹珠游戏,[法] 埃莉萨·秀雅·迪萨潘,游戏,7.4,[法] 埃莉萨·秀雅·迪萨潘 / 狄佳 / 上海译文出版社 / 2026-3 / 58,https://book.douban.com/subject/38220071/
安德的游戏,[美] 奥森·斯科特·卡德,游戏,8.0,[美] 奥森·斯科特·卡德 / 李毅 / 浙江文艺出版社 / 2016-6 / 39.00元,https://book.douban.com/subject/26767247/
安德的游戏,奥森・斯科特・卡德,游戏,8.7,奥森・斯科特・卡德 / 李毅 / 四川科学技术出版社 / 2003-09-01 / 21.00元,https://book.douban.com/subject/1140727/
帝国游戏,[智利] 罗贝托·波拉尼奥,游戏,8.2,[智利] 罗贝托·波拉尼奥 / 汪天艾 / 上海人民出版社 / 2020-5 / 69.00元,https://book.douban.com/subject/34917793/
玻璃球游戏,[德] 黑塞,游戏,8.8,[德] 黑塞 / 张佩芬 / 上海译文出版社 / 2012-4-1 / 27.00元,https://book.douban.com/subject/10539989/
亮剑：从手搓大炮到工业巨擘,开始游戏,历史,0.0,（本书无系统，硬核军工。）军工专家李牧之穿越亮剑世界，成为边区兵工厂的厂长。泱泱大国的兵工厂，怎只能造手榴弹和复装子弹。李牧之造出威力相当于3000颗手榴弹爆炸的地狱大炮。有了重火力，腰杆子就硬！没有电力设备，抢鬼子！没有冶炼设备，抢鬼子！没有冲压设备，抢鬼子！……抢！抢！抢！边区兵工厂发展成为工业巨擘！,https://m.qidian.com/book/1044726922
菩萨，请助我修行！,旧土游戏,都市,0.0,【这是一场旧时代和新时代的 游戏 。】【新时代的铁律不允许旧时代的妖魔鬼怪们存在，但妖魔鬼怪们却在暗中窥视着光明。】【新时代的继承者啊，你不允许祖先定下的铁律被触犯，拿起你的武器，捍卫属于你的时代吧！】敖鹏看向突然出现的游戏陷入了沉思，然后他看向了别人的游戏。【你选左边的道路，你被黄皮子咬死。】【你选右边的道路，你被黄皮子咬死。】【你选中间的道路，你还是被黄皮子咬死。】于是他准备换一种玩法……当他,https://m.qidian.com/book/1047647255
战锤40k：近战无双,游戏四方,轻小说,0.0,“你的枪法太烂了，就算是少了一半脑子的兽人都不能这样人体描边。”卡迪亚出身的米扬士官如此吐槽。古见只得尴尬的摸摸头然后回答着。“至少，我近战水平不错。”“是的，你近战水平不错。”回答古见的不是米扬。而是亚空间中一个朦胧的血影。....从那以后。亚空间的诸神将自己的目光望向了古见。恐虐期待他为自己献上更多的鲜血。纳垢等待着他为自己传播衰朽的终极信条。色孽为他脑洞大开的下流段子欢愉狂笑。奸奇则在踌躇不,https://m.qidian.com/book/1038638941/
欺世游戏,不祈十弦,科幻,0.0,当修改历史的成本低到惊人，当所有欺世者都能许下愿望、修改历史……这个世界最后会扭曲成什么样子？如果出车祸的朋友那天没有出门……如果父母的绝症能提前被发现……如果小时候我就知道未来会发生的事……如果互联网提前一百年就被发明……如果第三次世界大战已经爆发……如果，能够回到人类文明灭亡之前——……【力】、【智】、【衡】、【德】、【戮】。五种不同类型的欺世者，截然不同的道路，各不相同的异能，彼此相悖的愿望,https://m.qidian.com/book/1047520930
人生副本游戏,我爱小依,轻小说,0.0,【你觉得人生无趣吗？】 【你想要体验一下另一个世界的不同人生吗？】 【我们有富豪，杀手，猎人，乞丐，无数种随机身份供你体验。】 【要现在开始游戏吗？】 【Yes】【No】 可笑，我一个遵纪守法的好人，怎么就会觉得人生无趣了？ 何奥冷笑一声，选择了【Yes】 【正在初始化系统···】 【正在载入游戏。】 【欢迎来到人生副本游戏】 【新手任务载入中，正在为您随机匹配人生角色。】 【匹配成功】 —— 这,https://www.hongxiu.com/book/22090330809832904
秩序游戏,南月知清,科幻,0.0,白昼与黑夜降临，神性与人性纠缠。吟歌伫立于白夜与混乱之巅，漠视一切失去与背叛。“人格是我的锋芒，斩善恶罪罚！”,https://m.qidian.com/book/1047672759
亮剑：开局助李云龙获意大利炮,开始游戏,历史,0.0,吴泽穿越抗战年代，开局助李云龙获得意大利炮。从此，老李的腰杆子硬起来了。苍云岭上，坂田把指挥部设在迫击炮射程之外。王承柱：“团长，向前推进五百米，准行。”李云龙：“不用了，把意大利炮给我拉上来！”……PS：本书无系统，无签到，靠智慧杀敌！,https://m.qidian.com/book/1031424373
诸天：开局一座天道楼,游戏文字,玄幻,0.0,推荐新书【我弱？背后七个我人均狠人】，点开作者作品就可观看。【已穿梭世界：大秦、综武、斗罗、遮天、超神…。】陈麒麟获得天道楼，穿梭诸天万界，给万千生灵指点迷津。天道楼可推演天机，看穿仙界凡间，知晓过去未来。秦始皇：“朕将崩于沙丘，赵高、李斯助公子胡亥篡诏夺位，大秦二世而亡？”孙悟空：“西游记就是一部耍猴记？俺老孙被佛门玩弄于股掌？”通天教主：“截教将在封神量劫中飞灰湮灭？”……因天道楼出现，历史被,https://m.qidian.com/book/1028224226
穿入港综：从十八岁开始逆袭人生,游戏文字,诸天无限,0.0,陈振北18岁刚成为东星乌鸦马仔，就让我出狱逆袭？系统有没有搞错？【你在最好的年龄，替第二个老大司徒浩南背黑锅坐了二十年牢，41岁出狱后你决定重新做人，开创一番新事业。你想起曾经的老大司徒浩南，请与对方接触，了却心中疑问。司徒浩南为躲避仇家、退隐江湖、行踪不定，想要找到他较难。完成任务奖励：八卦掌（100%董海川.泰斗级战力），外加5万港币。】陈振北看着坐在香堂上位的东星五虎司徒浩南，再看看电子面板,https://m.qidian.com/book/1043465259/
谁在重启世界？,诡道修仙游戏,游戏,0.0,【非遗传承：古法手打更新】【有数本万订作品阅读经验】你的能力：时之感知，即感知时间的存在。你对手的能力：时间暂停。时间回溯。时间加速。重生者。肉身不灭。预知未来。绝对真言。好了，现在，请开始你的表演。……方蓝的世界，每隔一段时间就会无端的时停1.03秒。在这个时间里，他同样陷入时停，无法动弹，只有大脑能够思考。方蓝将这种能力，称之为时之感知。当有一天，方蓝救了一个陌生小女孩，且小女孩送给他一个 游,https://m.qidian.com/book/1049141168
我在抗战搞援助,开始游戏,历史,0.0,林司晨穿越抗战年代，倒卖日军情报物资。“来来来，刚出炉的九二式步兵炮，买一送一”“你要联队旗，可以！打包卖你”“啥，想要咱战区的密码本，没问题，其他战区的密码本要不要顺便来一份？”……,https://m.qidian.com/book/1038669354
